time_index,set_point,measurement,proportional,integrator,differentiator
0.88880,8.677,1.734,3.471,1.000,0.000
0.88920,10.000,1.782,4.108,1.000,0.000
0.88960,10.000,1.816,4.091,1.000,0.000
0.89000,9.991,1.842,4.074,1.000,0.000
0.89040,10.000,1.946,4.026,1.000,0.000
0.89080,9.987,1.936,4.025,1.000,0.000
0.89120,10.000,1.843,4.078,1.000,0.000
0.89160,9.991,1.688,4.151,1.000,0.000
0.89200,10.000,1.575,4.212,1.000,0.000
0.89240,9.994,1.666,4.164,1.000,0.000
0.89280,10.000,1.818,4.090,1.000,0.000
0.89320,9.997,1.843,4.076,1.000,0.000
0.89360,10.000,1.775,4.112,1.000,0.000
0.89400,9.998,1.811,4.093,1.000,0.000
0.89440,10.000,1.751,4.124,1.000,0.000
0.89480,9.999,1.708,4.145,1.000,0.000
0.89520,10.000,1.590,4.204,1.000,0.000
0.89560,9.999,1.504,4.247,1.000,0.000
0.89600,10.000,1.614,4.192,1.000,0.000
0.89640,9.999,1.694,4.152,1.000,0.000
0.89680,10.000,1.752,4.123,1.000,0.000
0.89720,9.999,1.795,4.102,1.000,0.000
0.89760,10.000,1.826,4.086,1.000,0.000
0.89800,9.999,1.849,4.075,1.000,0.000
0.89840,10.000,1.865,4.067,1.000,0.000
0.89880,9.999,1.877,4.061,1.000,0.000
0.89920,10.000,1.886,4.056,1.000,0.000
0.89960,9.999,1.892,4.053,1.000,0.000
0.90000,10.000,1.897,4.051,1.000,0.000
0.90040,9.999,1.814,4.092,1.000,0.000
0.90080,10.000,1.753,4.123,1.000,0.000
0.90120,9.999,1.623,4.188,1.000,0.000
0.90160,10.000,1.614,4.192,1.000,0.000
0.90200,9.999,1.781,4.109,1.000,0.000
0.90240,10.000,1.816,4.091,1.000,0.000
0.90280,10.000,1.841,4.079,1.000,0.000
0.90320,10.000,1.773,4.113,1.000,0.000
0.90360,10.000,1.810,4.094,1.000,0.000
0.90400,10.000,1.923,4.038,1.000,0.000
0.90440,10.000,1.920,4.039,1.000,0.000
0.90480,10.000,1.917,4.041,1.000,0.000
0.90520,10.000,1.915,4.042,1.000,0.000
0.90560,10.000,1.913,4.043,1.000,0.000
0.90600,10.000,1.912,4.043,1.000,0.000
0.90640,10.000,1.911,4.044,1.000,0.000
0.90680,10.000,1.738,4.130,1.000,0.000
0.90720,10.000,1.698,4.150,1.000,0.000
0.90760,10.000,1.842,4.078,1.000,0.000
0.90800,10.000,1.774,4.112,1.000,0.000
0.90840,10.000,1.638,4.180,1.000,0.000
0.90880,10.000,1.625,4.187,1.000,0.000
0.90920,10.000,1.702,4.148,1.000,0.000
0.90960,10.000,1.758,4.120,1.000,0.000
0.91000,10.000,1.886,4.056,1.000,0.000
0.91040,10.000,1.979,4.010,1.000,0.000
0.91080,10.000,1.960,4.019,1.000,0.000
0.91120,10.000,1.946,4.026,1.000,0.000
0.91160,10.000,1.936,4.031,1.000,0.000
0.91200,10.000,1.929,4.035,1.000,0.000
0.91240,10.000,1.924,4.037,1.000,0.000
0.91280,10.000,2.006,3.996,1.000,0.000
0.91320,10.000,1.980,4.009,1.000,0.000
0.91360,10.000,1.874,4.062,1.000,0.000
0.91400,10.000,1.884,4.057,1.000,0.000
0.91440,10.000,1.977,4.011,1.000,0.000
0.91480,10.000,2.045,3.977,1.000,0.000
0.91520,10.000,2.008,3.995,1.000,0.000
0.91560,10.000,1.981,4.009,1.000,0.000
0.91600,10.000,1.962,4.018,1.000,0.000
0.91640,10.000,2.034,3.982,1.000,0.000
0.91680,10.000,2.087,3.956,1.000,0.000
0.91720,10.000,2.038,3.980,1.000,0.000
0.91760,10.000,2.090,3.954,1.000,0.000
0.91800,10.000,2.127,3.936,1.000,0.000
0.91840,10.000,2.068,3.965,1.000,0.000
0.91880,10.000,2.025,3.987,1.000,0.000
0.91920,10.000,1.994,4.002,1.000,0.000
0.91960,10.000,2.057,3.971,1.000,0.000
0.92000,10.000,2.103,3.948,1.000,0.000
0.92040,10.000,2.051,3.974,1.000,0.000
0.92080,10.000,2.099,3.950,1.000,0.000
0.92120,10.000,2.134,3.932,1.000,0.000
0.92160,10.000,2.073,3.963,1.000,0.000
0.92200,10.000,2.028,3.985,1.000,0.000
0.92240,10.000,1.996,4.001,1.000,0.000
0.92280,10.000,1.973,4.013,1.000,0.000
0.92320,10.000,1.955,4.022,1.000,0.000
0.92360,10.000,1.943,4.028,1.000,0.000
0.92400,10.000,1.934,4.032,1.000,0.000
0.92440,10.000,1.927,4.036,1.000,0.000
0.92480,10.000,2.009,3.995,1.000,0.000
0.92520,10.000,2.068,3.965,1.000,0.000
0.92560,10.000,2.025,3.987,1.000,0.000
0.92600,10.000,1.821,4.089,1.000,0.000
0.92640,10.000,1.586,4.206,1.000,0.000
0.92680,10.000,1.587,4.206,1.000,0.000
0.92720,10.000,1.675,4.162,1.000,0.000
0.92760,10.000,1.738,4.130,1.000,0.000
0.92800,10.000,1.871,4.064,1.000,0.000
0.92840,10.000,1.968,4.015,1.000,0.000
0.92880,10.000,1.952,4.023,1.000,0.000
0.92920,10.000,1.940,4.029,1.000,0.000
0.92960,10.000,1.846,4.076,1.000,0.000
0.93000,10.000,1.776,4.111,1.000,0.000
0.93040,10.000,1.813,4.093,1.000,0.000
0.93080,10.000,1.752,4.123,1.000,0.000
0.93120,10.000,1.709,4.145,1.000,0.000
0.93160,10.000,1.763,4.118,1.000,0.000
0.93200,10.000,1.889,4.055,1.000,0.000
0.93240,10.000,1.981,4.009,1.000,0.000
0.93280,10.000,1.962,4.018,1.000,0.000
0.93320,10.000,2.034,3.982,1.000,0.000
0.93360,10.000,2.086,3.956,1.000,0.000
0.93400,10.000,2.038,3.980,1.000,0.000
0.93440,10.000,2.003,3.998,1.000,0.000
0.93480,10.000,1.891,4.054,1.000,0.000
0.93520,10.000,1.810,4.094,1.000,0.000
0.93560,10.000,1.837,4.081,1.000,0.000
0.93600,10.000,1.943,4.028,1.000,0.000
0.93640,10.000,2.020,3.989,1.000,0.000
0.93680,10.000,1.990,4.004,1.000,0.000
0.93720,10.000,2.055,3.972,1.000,0.000
0.93760,10.000,2.102,3.948,1.000,0.000
0.93800,10.000,1.877,4.061,1.000,0.000
0.93840,10.000,1.713,4.143,1.000,0.000
0.93880,10.000,1.766,4.116,1.000,0.000
0.93920,10.000,1.718,4.140,1.000,0.000
0.93960,10.000,1.684,4.157,1.000,0.000
0.94000,10.000,1.832,4.083,1.000,0.000
0.94040,10.000,1.939,4.030,1.000,0.000
0.94080,10.000,1.931,4.034,1.000,0.000
0.94120,10.000,2.012,3.993,1.000,0.000
0.94160,10.000,2.070,3.964,1.000,0.000
0.94200,10.000,2.113,3.943,1.000,0.000
0.94240,10.000,2.144,3.927,1.000,0.000
0.94280,10.000,2.080,3.959,1.000,0.000
0.94320,10.000,2.034,3.982,1.000,0.000
0.94360,10.000,2.000,3.999,1.000,0.000
0.94400,10.000,1.889,4.055,1.000,0.000
0.94440,10.000,1.808,4.095,1.000,0.000
0.94480,10.000,1.836,4.081,1.000,0.000
0.94520,10.000,1.856,4.071,1.000,0.000
0.94560,10.000,1.957,4.021,1.000,0.000
0.94600,10.000,2.030,3.984,1.000,0.000
0.94640,10.000,1.997,4.001,1.000,0.000
0.94680,10.000,1.973,4.013,1.000,0.000
0.94720,10.000,1.783,4.108,1.000,0.000
0.94760,10.000,1.645,4.177,1.000,0.000
0.94800,10.000,1.716,4.141,1.000,0.000
0.94840,10.000,1.682,4.158,1.000,0.000
0.94880,10.000,1.658,4.170,1.000,0.000
0.94920,10.000,1.726,4.136,1.000,0.000
0.94960,10.000,1.776,4.111,1.000,0.000
0.95000,10.000,1.726,4.136,1.000,0.000
0.95040,10.000,1.603,4.198,1.000,0.000
0.95080,10.000,1.599,4.200,1.000,0.000
0.95120,10.000,1.684,4.157,1.000,0.000
0.95160,10.000,1.745,4.127,1.000,0.000
0.95200,10.000,1.790,4.104,1.000,0.000
0.95240,10.000,1.822,4.088,1.000,0.000
0.95280,10.000,1.846,4.076,1.000,0.000
0.95320,10.000,1.863,4.068,1.000,0.000
0.95360,10.000,1.962,4.018,1.000,0.000
0.95400,10.000,2.034,3.982,1.000,0.000
0.95440,10.000,2.000,3.999,1.000,0.000
0.95480,10.000,1.803,4.098,1.000,0.000
0.95520,10.000,1.659,4.170,1.000,0.000
0.95560,10.000,1.554,4.222,1.000,0.000
0.95600,10.000,1.391,4.304,1.000,0.000
0.95640,10.000,1.445,4.277,1.000,0.000
0.95680,10.000,1.571,4.214,1.000,0.000
0.95720,10.000,1.750,4.124,1.000,0.000
0.95760,10.000,1.793,4.103,1.000,0.000
0.95800,10.000,1.738,4.130,1.000,0.000
0.95840,10.000,1.612,4.193,1.000,0.000
0.95880,10.000,1.347,4.326,1.000,0.000
0.95920,10.000,1.240,4.379,1.000,0.000
0.95960,10.000,1.336,4.331,1.000,0.000
0.96000,10.000,1.491,4.254,1.000,0.000
0.96040,10.000,1.605,4.197,1.000,0.000
0.96080,10.000,1.687,4.156,1.000,0.000
0.96120,10.000,1.748,4.125,1.000,0.000
0.96160,10.000,1.792,4.103,1.000,0.000
0.96200,10.000,1.824,4.087,1.000,0.000
0.96240,10.000,1.847,4.076,1.000,0.000
0.96280,10.000,1.864,4.067,1.000,0.000
0.96320,10.000,1.876,4.061,1.000,0.000
0.96360,10.000,1.885,4.057,1.000,0.000
0.96400,10.000,1.892,4.053,1.000,0.000
0.96440,10.000,1.896,4.051,1.000,0.000
0.96480,10.000,1.900,4.049,1.000,0.000
0.96520,10.000,1.989,4.005,1.000,0.000
0.96560,10.000,2.054,3.972,1.000,0.000
0.96600,10.000,2.015,3.992,1.000,0.000
0.96640,10.000,2.072,3.963,1.000,0.000
0.96680,10.000,2.028,3.985,1.000,0.000
0.96720,10.000,1.996,4.001,1.000,0.000
0.96760,10.000,2.059,3.970,1.000,0.000
0.96800,10.000,2.018,3.990,1.000,0.000
0.96840,10.000,1.989,4.005,1.000,0.000
0.96880,10.000,2.054,3.972,1.000,0.000
0.96920,10.000,2.101,3.949,1.000,0.000
0.96960,10.000,2.049,3.975,1.000,0.000
0.97000,10.000,1.924,4.037,1.000,0.000
0.97040,10.000,1.834,4.082,1.000,0.000
0.97080,10.000,1.854,4.072,1.000,0.000
0.97120,10.000,1.869,4.065,1.000,0.000
0.97160,10.000,1.880,4.059,1.000,0.000
0.97200,10.000,1.888,4.055,1.000,0.000
0.97240,10.000,1.894,4.052,1.000,0.000
0.97280,10.000,1.898,4.050,1.000,0.000
0.97320,10.000,1.988,4.005,1.000,0.000
0.97360,10.000,2.053,3.973,1.000,0.000
0.97400,10.000,2.014,3.992,1.000,0.000
0.97440,10.000,2.072,3.963,1.000,0.000
